Price,Close,High,Low,Open,Volume
Ticker,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK
Date,,,,,
2020-04-17,1787.017578125,1793.3321752104823,1679.6702755874016,1685.9847030897633,442565694
2020-04-20,1755.444580078125,1831.2192284896862,1742.815556801083,1818.590035629541,244213568
2020-04-21,1717.557373046875,1761.7592097245617,1698.6137529825958,1736.500993111154,146163154
2020-04-22,1761.759033203125,1787.0172472857573,1673.355368705456,1704.9281787045188,197501041
2020-04-23,1768.0738525390625,1818.5901175046358,1761.7592558246993,1787.0174730990414,237791877
2020-04-24,1660.7264404296875,1768.0739097126784,1660.7264404296875,1768.0739097126784,323088010
2020-04-27,1679.670166015625,1704.928383126737,1648.0973522309575,1692.299189779626,200872709
2020-04-28,1635.468505859375,1698.6139706947242,1622.8393111424282,1692.2993733362507,295130807
2020-04-29,1629.1536865234375,1654.4119029326891,1616.5244935272594,1641.7827099365109,230054013
2020-04-30,1723.8719482421875,1730.1863751299923,1648.0972993405944,1654.4118958115032,475289499
2020-05-04,1660.7264404296875,1692.2992554393525,1641.782819257135,1685.984658520796,220673601
2020-05-05,1660.7264404296875,1692.2992554393525,1648.0974161756913,1660.7264404296875,203241160
2020-05-06,1654.411865234375,1673.355484713878,1641.7826725259722,1660.7262920054752,190361478
2020-05-08,1635.468505859375,1679.6703482024323,1629.1539085009015,1667.0411534854854,226345299
2020-05-11,1654.411865234375,1667.0408883596765,1641.7826725259722,1660.7262920054752,170062057
2020-05-12,1572.322509765625,1660.7261741165862,1559.6934875368115,1654.4117477937239,405546974
2020-05-13,1559.69384765625,1591.2666648928,1540.7502251475714,1553.3792502923145,372457853
2020-05-14,1483.919189453125,1566.0084465131645,1471.290164296342,1540.75022661647,517300545
2020-05-15,1414.4591064453125,1515.491893706295,1395.5154005396823,1502.8626999081696,654135428
2020-05-18,1370.2572021484375,1433.4027441780624,1363.942605549698,1420.7735509805837,501017513
2020-05-19,1496.5482177734375,1528.120861946009,1420.773566509669,1420.773566509669,584451204
2020-05-20,1566.00830078125,1578.6373247627828,1464.975430596538,1490.233648142716,433842983
2020-05-26,1591.266357421875,1610.209976270191,1559.6935462859515,1610.209976270191,444514707
2020-05-27,1660.7264404296875,1660.7264404296875,1591.2665526580338,1603.89557691203,476102523
2020-05-28,1723.8719482421875,1755.4445914305231,1667.0409191702165,1667.0409191702165,498739044
2020-05-29,1862.7923583984375,1862.7923583984373,1704.9286078350003,1704.9286078350003,959884609
2020-06-02,2008.02685546875,2077.4869172603676,1862.7923041467327,1862.7923041467327,514215761
2020-06-03,1957.510009765625,2071.171890053079,1900.679154413444,2020.655630712171,481917223
2020-06-04,1932.251953125,2020.6557957541447,1913.3083331270068,1970.1393627040923,275162272
2020-06-05,1963.8250732421875,1976.4542682709637,1869.1067888588952,1938.5668527677676,294137820
2020-06-08,2083.801513671875,2128.0033557396723,2001.7122572723038,2008.026854591454,422772612
2020-06-09,2026.9700927734375,2121.6883562752623,2026.9700927734375,2115.373760152982,279951975
2020-06-10,1913.308349609375,2008.026619998406,1894.3647294481902,2008.026619998406,487562851
2020-06-11,1875.4210205078125,1976.453882695553,1831.2191856964507,1976.453882695553,409589324
2020-06-12,1913.308349609375,1919.6229461908058,1768.0738153182206,1831.2192723832054,519350210
2020-06-15,1831.2193603515625,1925.9376352906825,1824.9047634667904,1919.6230384059104,253847754
2020-06-16,1976.4539794921875,1989.0830030926104,1869.1065157646071,1875.4211123563725,372556634
2020-06-17,1957.510009765625,2020.655630712171,1944.880987326171,2020.655630712171,240003025
2020-06-18,1925.9375,1970.1393359221424,1919.6229035588074,1925.9375,144039347
2020-06-19,1957.510009765625,1963.8246057768981,1932.2517953036252,1944.880987326171,183669732
2020-06-22,1932.251953125,1963.8247661770592,1913.3083331270068,1957.5101696500262,104916512
2020-06-23,1900.67919921875,1932.2518408532028,1881.735580321459,1906.993795378879,188566907
2020-06-24,1970.139404296875,1982.768428034454,1900.679349782417,1925.9375668406844,339338591
2020-06-25,1932.251953125,1963.8247661770592,1919.6229296540398,1957.5101696500262,174033235
2020-06-26,1913.308349609375,1970.1393796760365,1906.9939226110516,1957.5101865131753,162039618
2020-06-29,1919.623046875,1932.2520711171462,1881.7358045654455,1919.623046875,130693147
2020-06-30,1913.308349609375,1963.824783094606,1913.308349609375,1938.5665663519906,147418716
2020-07-01,1932.251953125,1938.566549652033,1913.3083331270068,1919.6229296540398,111421694
2020-07-02,1932.251953125,1951.195742706099,1919.6229296540398,1951.195742706099,186436280
2020-07-03,1925.9375,1951.1957161816676,1919.6229035588074,1932.2519268580893,54421019
2020-07-06,1919.623046875,1957.5102891845547,1913.308449962369,1938.5666680297775,148148028
2020-07-07,1913.308349609375,1944.8811629334211,1913.308349609375,1938.5665663519906,228112810
2020-07-08,2014.34130859375,2020.6559054636275,1913.3084370081667,1919.6230338780445,373640813
2020-07-09,1982.7681884765625,2039.599212387122,1982.7681884765625,2014.3409983805498,211404181
2020-07-10,1963.8250732421875,1989.0832937166076,1957.5104757277995,1976.4542682709637,117829855
2020-07-13,1995.3978271484375,2008.026852188498,1925.9377654702878,1976.4542047967834,105451891
2020-07-14,2001.7122802734375,2052.2287202408556,1976.4542298728572,1995.397852464857,232365483
2020-07-15,1976.4539794921875,2045.9138636691757,1976.4539794921873,2020.6558164683295,182296468
2020-07-16,1982.7681884765625,1995.397380271393,1976.4537621622362,1976.4537621622362,128809144
2020-07-17,1957.510009765625,1989.082820238898,1957.510009765625,1982.768224227625,131548742
2020-07-20,1925.9375,1976.4539323633353,1913.3083071176145,1957.510143039757,150206164
2020-07-21,1989.082763671875,2008.0263815838691,1925.9373141041985,1925.9373141041985,224576578
2020-07-22,1957.510009765625,2001.711842678352,1951.195583337444,1995.397416250171,190916547
2020-07-23,1982.7681884765625,1995.397380271393,1957.5099744699905,1970.139166264821,162646279
2020-07-24,1951.19580078125,1982.7684451899277,1951.1958007812498,1976.4540180580586,104287961
2020-07-27,1989.082763671875,1989.082763671875,1951.1955278478865,1951.1955278478865,103970385
2020-07-28,1982.7681884765625,2001.7118065857194,1957.5099744699905,1995.397380271393,113763744
2020-07-29,1970.139404296875,1989.0830246947983,1957.5102109761867,1982.768428034454,73895646
2020-07-30,1995.3978271484375,2001.7122548769044,1963.825010173596,1976.4542047967834,86328061
2020-08-03,1888.050048828125,2008.026530619521,1875.4210258104988,2001.7119343191582,373214336
2020-08-04,1944.8809814453125,1944.8809814453125,1894.3645526740622,1894.3645526740622,171919769
2020-08-05,1944.8809814453125,1963.8245998387583,1919.6227670596872,1957.5100038465794,177648668
2020-08-06,1963.8250732421875,1976.4542682709637,1951.1960477965438,1957.5104757277995,126064817
2020-08-07,1963.8250732421875,1976.4542682709637,1932.2522552533794,1963.8250732421875,98910738
2020-08-10,1976.4539794921875,1989.0830030926104,1957.5101897168915,1963.8247863086567,100613457
2020-08-11,2014.34130859375,2033.284929620268,1976.4540665407137,1976.4540665407137,189708286
2020-08-12,2115.373779296875,2128.0029716557283,2014.3410883415302,2014.3410883415302,505369848
2020-08-13,2102.744873046875,2178.519522649836,2083.8012530419114,2115.373896522482,235648930
2020-08-14,2109.0595703125,2115.3739975603503,2071.172158909828,2102.7449734815355,109069303
2020-08-18,2222.7216796875,2229.0361075442397,2109.05977368549,2109.05977368549,288206078
2020-08-19,2247.9794921875,2298.4959271897865,2222.7214442694694,2222.7214442694694,239290433
2020-08-24,2298.495849609375,2304.8104461673042,2222.7213692466507,2229.035796221473,214473234
2020-08-25,2399.529052734375,2399.529052734375,2298.4961719702146,2317.439794717712,197233406
2020-08-26,2361.641357421875,2412.157791809632,2336.3833098111068,2399.528768004248,178162157
2020-08-27,2336.38330078125,2386.8995653906572,2311.1250836849918,2361.641348294399,206786961
2020-08-28,2330.068603515625,2361.6412463355337,2304.8103875098363,2342.697626726968,85678499
2020-08-31,2216.406982421875,2361.6415299156906,2210.092385266411,2336.3834804600797,292651694
2020-09-01,2279.55224609375,2292.181439301438,2197.463168576211,2241.665005636902,216658972
2020-09-02,2311.125244140625,2311.125244140625,2266.923403549127,2285.867025290752,117619091
2020-09-03,2260.60888671875,2330.06894862676,2241.6652643044067,2311.125326212417,197577052
2020-09-04,2241.664794921875,2279.552031817347,2197.4629620161268,2279.552031817347,148013826
2020-09-07,2216.406982421875,2254.294226188414,2210.092385266411,2241.665201460609,104297421
2020-09-08,2222.7216796875,2254.29432772059,2216.40708224763,2216.40708224763,89521636
2020-09-09,2153.261474609375,2203.777742047834,2134.317853122063,2197.4633146074766,196282440
2020-09-10,2008.02685546875,2083.801514582277,2008.02685546875,2083.801514582277,305637969
2020-09-11,2052.228515625,2090.1157570314813,1900.6793804159638,1906.9939771780814,641858446
2020-09-14,2172.205078125,2178.519675096233,2083.801398860203,2083.801398860203,303482811
2020-09-15,2102.744873046875,2184.8339495960863,2090.115679988162,2172.2049261204793,215087925
2020-09-16,2058.54296875,2140.6320425972235,2045.913776106981,2128.0030195373047,152384862
2020-09-17,2020.6558837890625,2090.1157702801956,2001.71209338263,2064.8577222378453,184375724
2020-09-18,2033.28466796875,2064.857478672103,2014.3410493799754,2020.6556454372646,223172404
2020-09-21,2014.34130859375,2052.228550646786,1989.083090697354,2020.6559054636275,125587849
2020-09-22,1976.4539794921875,2014.341219876564,1957.5101897168915,1963.8247863086567,148046607
2020-09-23,1944.8809814453125,2008.0264326178296,1925.9373630518664,2001.7118366256504,132670981
2020-09-24,1913.308349609375,1944.8811629334211,1900.679326029621,1913.308349609375,180569548
2020-09-25,1995.3978271484375,2008.026852188498,1919.623168158694,1932.2521931987544,186363128
2020-09-28,1951.19580078125,2039.5994764585248,1944.88120406627,2008.0266624667363,149014953
2020-09-29,1919.623046875,1995.3977010772255,1906.994022632854,1970.139483009817,200970281
2020-09-30,1919.623046875,1944.8812649424085,1894.3648288075915,1932.2520711171462,184622458
2020-10-01,1995.3978271484375,2001.7122548769044,1932.2521931987544,1951.1959851335355,143036570
2020-10-02,1957.510009765625,2026.970057140352,1932.2517953036252,2008.026438689625,172772944
2020-10-05,1995.3978271484375,2001.7122548769044,1963.825010173596,1995.3978271484375,101996951
2020-10-06,2014.34130859375,2045.9139537769083,2008.026711723872,2033.284929620268,132900775
2020-10-07,1970.139404296875,2001.7120484323773,1944.8811872386077,1995.3976213551425,317619596
2020-10-08,1989.082763671875,2001.7117857521753,1963.8245499281868,1989.082763671875,136318754
2020-10-09,1989.082763671875,2001.7117857521753,1970.1391457598806,1989.082763671875,89241681
2020-10-12,2014.34130859375,2026.9703327503903,1989.083090697354,1995.3976875672317,172174643
2020-10-13,2071.17236328125,2083.8015581893555,1989.0832747110883,2014.3414949441683,224885904
2020-10-14,2121.688232421875,2134.3174239292075,2077.486401312381,2083.8009970660473,213271353
2020-10-15,2090.115478515625,2134.3174803772504,2090.115478515625,2121.6882885359037,201627762
2020-10-16,2052.228515625,2121.688571258957,2026.970298159642,2109.0595473178337,154490628
2020-10-19,2071.17236328125,2077.486960735303,2039.5997151772483,2058.5433379562755,105821057
2020-10-20,2052.228515625,2077.486733090358,2026.970298159642,2071.1721363282404,147444676
2020-10-21,2045.9139404296875,2090.1157790642355,2039.5995131841194,2071.172158161303,128682202
2020-10-22,2083.801513671875,2083.801513671875,2020.6560492297542,2033.2850742849278,176153302
2020-10-23,2077.486328125,2115.373562146105,2064.857306645658,2115.373562146105,128973377
2020-10-26,2109.0595703125,2121.688594391315,2077.486755740792,2083.8013525717565,111346673
2020-10-27,2121.688232421875,2146.946445853455,2102.7446147439614,2109.0592104976276,201640192
2020-11-02,2134.317626953125,2140.632053724357,2083.8011952846614,2121.688434244458,172465378
2020-11-03,2134.317626953125,2146.9466500786903,2121.688434244458,2140.632053724357,133604017
2020-11-04,2077.486328125,2159.575391698421,2077.486328125,2159.575391698421,152055736
2020-11-05,2203.77734375,2203.77734375,2121.6882756135724,2128.0028714957866,258276321
2020-11-06,2247.9794921875,2273.237709688643,2191.1486299972626,2216.4068474984056,295649686
2020-11-09,2330.068603515625,2330.068603515625,2260.6085518954824,2323.754007118402,283205831
2020-11-10,2525.819580078125,2532.1341765115894,2380.5850491901706,2399.52866890746,622129055
2020-11-11,2601.594482421875,2645.7963226036077,2494.247180492399,2506.8762050086993,392814584
2020-11-12,2494.2470703125,2588.965173958515,2475.3032800001843,2588.965173958515,366633582
2020-11-13,2525.819580078125,2576.3360123796324,2500.5613639273715,2506.8759603608355,261115910
2020-11-16,2500.561767578125,2570.021830809445,2481.6181448028797,2557.3928054869916,212327977
2020-11-17,2500.561767578125,2538.4491827117463,2481.6181448028797,2525.8199878061623,198939646
2020-11-18,2551.077880859375,2557.392477502322,2506.876043524962,2513.1906401679094,200926500
2020-11-19,2551.077880859375,2607.908911479682,2513.1906401679094,2532.134260513642,219674674
2020-11-20,2538.448974609375,2576.336217053865,2519.5051838040135,2551.077998896499,137266310
2020-11-23,2576.336181640625,2588.965205754156,2532.1343428685946,2532.1343428685946,135864336
2020-11-24,2652.11083984375,2671.0544608396935,2576.3361862768606,2601.5944041324906,226784757
2020-11-25,2727.88525390625,2772.0870916248396,2683.68341618766,2727.88525390625,311676963
2020-11-26,2708.941650390625,2727.8852710198494,2664.7398123947314,2664.7398123947314,150181303
2020-11-27,2696.312744140625,2759.458205520818,2696.312744140625,2734.199987052117,126437063
2020-11-30,2582.650390625,2702.6266952263336,2519.504770791248,2683.6830771094433,493687757
2020-12-01,2677.368896484375,2689.99809024322,2570.021597449771,2607.90900914319,251258199
2020-12-02,2715.25634765625,2740.5145659580658,2683.6835323832006,2727.885372015599,149985830
2020-12-03,2778.401611328125,2778.401611328125,2715.25615484903,2746.8287982970246,218887830
2020-12-04,2715.25634765625,2778.401808619231,2696.3127263256674,2778.401808619231,165420527
2020-12-07,2778.401611328125,2791.0306347907017,2746.8287982970246,2746.8287982970246,154937236
2020-12-08,2778.401611328125,2778.401611328125,2740.514371357289,2778.401611328125,89400744
2020-12-10,2734.19970703125,2809.974354676953,2734.19970703125,2809.974354676953,212997338
2020-12-11,2702.626953125,2778.4016024064586,2689.997929702976,2778.4016024064586,191894904
2020-12-14,2702.626953125,2721.5707426326935,2696.3125262055405,2715.256146130129,140126140
2020-12-15,2702.626953125,2708.941549627564,2677.368736697847,2702.626953125,147085740
2020-12-16,2727.88525390625,2746.82887441663,2715.2562300936997,2740.51444730191,143051750
2020-12-17,2734.19970703125,2753.1433265469004,2721.57068388185,2753.1433265469004,155902502
2020-12-18,2702.626953125,2715.256146130129,2696.3125262055405,2696.3125262055405,228155710
2020-12-21,2658.42529296875,2740.514544193497,2658.42529296875,2734.1999472724124,240869950
2020-12-22,2607.908935546875,2702.627038149649,2601.5943388456535,2677.3688209278725,188635658
2020-12-23,2626.852783203125,2639.48180811445,2494.2472585101486,2620.5381859558997,187175822
2020-12-28,2683.683349609375,2689.997946150549,2626.852489488126,2683.683349609375,94730336
2020-12-29,2639.4814453125,2702.6269003559078,2633.1668489332287,2683.6832808011955,82725388
2020-12-30,2633.167236328125,2658.4254559781293,2607.9091862612468,2645.7964309446907,99024700
2021-01-04,2721.571044921875,2727.8854725426877,2620.5381679913826,2620.5381679913826,106226854
2021-01-05,2696.312744140625,2715.256365596371,2677.36895310176,2715.256365596371,106964857
2021-01-06,2652.11083984375,2715.256299691267,2626.85262198812,2702.6271059718947,128299616
2021-01-07,2702.626953125,2708.941549627564,2658.4251167732587,2689.997929702976,141798389
2021-01-08,2772.08740234375,2772.08740234375,2715.2565344425275,2734.2001570762686,205011531
2021-01-11,2936.265625,2942.580222141518,2784.7164806854225,2791.0309082438184,422093240
2021-01-12,2980.46728515625,3012.0399297837444,2948.894640528755,2955.209237287499,260390447
2021-01-13,3024.669189453125,3056.241834771138,2999.4111410319606,3012.039995659427,231181533
2021-01-14,3012.03955078125,3049.926787400168,2980.4669101265154,3043.612530602166,146980798
2021-01-15,2892.06396484375,3012.040300528818,2873.120172235771,3012.040300528818,225189839
2021-01-18,2917.32177734375,2936.2655684031606,2866.805679517798,2892.063728430774,182568723
2021-01-19,2917.32177734375,2967.83821433594,2911.0075194901847,2967.83821433594,152430182
2021-01-20,3087.81494140625,3106.758393679949,2936.265627385431,2948.894821678727,277723446
2021-01-21,3024.669189453125,3125.7020614702446,3012.039995659427,3106.7582707796983,177275431
2021-01-22,2980.46728515625,3068.8709614462136,2955.209237287499,3068.8709614462136,183332136
2021-01-25,3018.354736328125,3024.669333525754,2911.007601467173,3024.669333525754,165278734
2021-01-26,2936.265625,3024.6693066487637,2917.321833575446,3018.3547095072454,163850580
2021-01-27,2917.32177734375,2980.467408375547,2841.547291438584,2936.2655684031606,198692361
2021-01-28,2822.603759765625,2936.265661822735,2791.0309432452127,2892.0638204440324,176270344
2021-01-29,2639.4814453125,2911.007224207047,2639.4814453125,2885.7488386899613,308226863
2021-02-01,2778.401611328125,2803.659827836384,2500.5613993203806,2639.481505324253,355113743
2021-02-02,2753.143310546875,2835.2323844986627,2689.9978560006457,2835.2323844986627,167527833
2021-02-03,2765.772705078125,2828.9181642333047,2753.1435114972214,2828.9181642333047,124241205
2021-02-04,2835.232421875,2892.0634504239692,2759.4579432538444,2809.9743753900166,162519997
2021-02-05,2822.603759765625,2866.805770727452,2791.0309432452127,2866.805770727452,99005120
2021-02-08,2816.2890625,2860.4910718916094,2809.9746350867285,2860.4910718916094,120218986
2021-02-09,2917.32177734375,3012.0400543083265,2841.547291438584,2841.547291438584,464366860
2021-02-10,2936.265625,2974.1528686828638,2904.692978458654,2923.636430716964,202155881
2021-02-11,2955.20947265625,2974.1529252750156,2923.6364863478893,2967.8383280133435,99681961
2021-02-15,2974.152587890625,3018.354424541875,2967.8379913452736,2974.152587890625,93158189
2021-02-16,2948.894287109375,2993.096119956851,2942.5796911074235,2993.096119956851,71623667
2021-02-17,2923.63623046875,2986.7818583926614,2917.321633759737,2974.1526649746347,101529553
2021-02-18,2948.894287109375,3012.039568796522,2936.265095105472,2967.8377359490455,152089286
2021-02-19,3024.669189453125,3024.669189453125,2904.6928659116898,2904.6928659116898,109884637
2021-02-22,3024.669189453125,3075.185625461685,3005.725398762578,3062.556431667987,157619632
2021-02-23,3024.669189453125,3049.9272378742894,2993.096544135112,3037.298383246823,107810772
2021-02-24,2986.78173828125,3043.6127672107264,2974.152545371098,3024.6689778454984,105582023
2021-02-25,2986.78173828125,3012.0397849353462,2948.8944987170016,3012.0397849353462,131635423
2021-02-26,2974.152587890625,2999.410974072032,2967.8379913452736,2986.7817809813287,161796404
2021-03-01,3049.927490234375,3049.927490234375,2980.4675969541813,3030.9840371426217,127020403
2021-03-02,3030.983642578125,3081.5000761904857,3030.9836425781255,3075.185479593164,75195758
2021-03-03,3062.55615234375,3062.55615234375,2993.0962711460493,3030.983509905359,85026738
2021-03-04,3005.725341796875,3062.5563736251993,2986.7818906315833,3062.5563736251993,117897176
2021-03-05,3012.03955078125,3012.03955078125,2967.8377181981487,2993.0961020548816,71188389
2021-03-08,2986.78173828125,3043.6127672107264,2986.78173828125,3030.983574300574,69917647
2021-03-09,2892.06396484375,2999.411444623098,2879.434769771764,2999.411444623098,165527119
2021-03-10,2923.63623046875,2942.58002059579,2898.3781827989183,2936.2654238867767,77405916
2021-03-12,2892.06396484375,2961.52385940714,2866.8059138660437,2961.52385940714,152360111
2021-03-15,2885.7490234375,2923.63626497249,2879.4344266539642,2892.0636202210358,95483079
2021-03-16,2980.46728515625,3012.0399297837444,2911.007399142517,2942.5800437700113,151028868
2021-03-17,2948.894287109375,2967.8377359490455,2904.6924542618985,2955.2088831113265,116245827
2021-03-18,3005.725341796875,3012.039938574047,2961.5235035228948,2974.152697077239,95635541
2021-03-19,2948.894287109375,2999.4107159588025,2948.894287109375,2999.4107159588025,166398004
2021-03-22,2923.63623046875,2967.8380682656216,2917.321633759737,2967.8380682656216,67100278
2021-03-23,2948.894287109375,2980.4669279529485,2936.265095105472,2980.4669279529485,115036356
2021-03-24,2948.894287109375,2986.7815239549,2936.265095105472,2986.7815239549,120514341
2021-03-25,2917.32177734375,2967.83821433594,2892.063728430774,2967.83821433594,95145043
2021-03-26,2980.46728515625,2980.46728515625,2917.3216567350364,2923.6362534937803,106978057
2021-03-29,2980.46728515625,3018.354526542488,2980.46728515625,3018.354526542488,106807554
2021-03-30,2841.547119140625,2967.8380343802983,2828.918095449901,2967.8380343802983,214898061
2021-03-31,2778.401611328125,2828.918044344643,2689.997938340771,2809.974424359225,323139711
2021-04-01,2708.941650390625,2759.458085123964,2658.425215657286,2746.8288916490737,340183845
2021-04-05,2652.11083984375,2734.1999206872106,2626.85262198812,2727.8853238275246,345533898
2021-04-06,2716.071044921875,2735.471523853626,2683.736797587022,2696.6703923172217,167319270
2021-04-07,2716.071044921875,2741.9382343822745,2690.2036817885732,2735.471523853626,116953800
2021-04-08,2813.073974609375,2819.540860040887,2735.4720441229792,2748.4056413130666,158572578
2021-04-09,2813.073974609375,2845.4082280939974,2813.073974609375,2832.4746309039097,125277643
2021-04-12,2722.5380859375,2838.941147330993,2716.0713746238616,2838.941147330993,115119078
2021-04-13,2690.2041015625,2754.8724326500173,2664.336734392907,2722.5381802697934,120186645
2021-04-14,2813.073974609375,2813.073974609375,2729.005158691468,2767.8061239346657,113531640
2021-04-15,2851.875244140625,2851.875244140625,2767.8062506994443,2838.9414726852383,86272180
2021-04-16,2806.606689453125,2884.208604085231,2787.2062107950987,2877.741893647822,74495706
2021-04-19,2832.47412109375,2832.47412109375,2787.20627856669,2819.540352558645,62185614
2021-04-20,2787.20654296875,2800.1401390578676,2729.0049263854194,2774.272773206712,98216076
2021-04-21,2735.471923828125,2774.272887365016,2735.471923828125,2741.9386353023215,51954007
2021-04-22,2716.071044921875,2754.8720027853765,2716.071044921875,2735.471523853626,118813822
2021-04-23,2748.405517578125,2767.805999326302,2709.6045540817704,2716.071439222139,120513461
2021-04-26,2677.270263671875,2748.4054781773584,2670.8035522971404,2741.9385931296983,157367288
2021-04-27,2696.6708984375,2716.071554683334,2683.7373012798794,2716.071554683334,146082083
2021-04-28,2670.8037109375,2729.005158804712,2670.8037109375,2696.6709053187483,126586116
2021-04-29,2690.2041015625,2716.071468732093,2677.270331141239,2709.6045835214622,124711354
2021-04-30,2619.068603515625,2690.203812161337,2619.068603515625,2683.7369276463874,257497837
2021-05-03,2593.201416015625,2632.002378406183,2586.734531059558,2625.535667123039,124235705
2021-05-04,2625.5361328125,2632.0028452426404,2593.201875969982,2599.6687620730763,84287635
2021-05-05,2644.93603515625,2670.8034002008762,2638.469150476865,2657.8696308421054,117321536
2021-05-06,2657.8701171875,2670.803888912933,2632.002747409582,2670.803888912933,86226199
2021-05-07,2619.068603515625,2677.270043131438,2612.601719000675,2677.270043131438,83358229
2021-05-10,2619.068603515625,2644.935967902512,2619.068603515625,2619.068603515625,81377755
2021-05-11,2580.267822265625,2612.602075580589,2573.80111054098,2606.1351901830094,167031505
2021-05-17,2522.06591796875,2586.734239214533,2522.06591796875,2560.8668759816387,214824800
2021-05-18,2522.06591796875,2560.8668759816387,2515.599033742301,2560.8668759816387,127276708
2021-05-19,2502.665771484375,2547.933619738323,2489.7320013130034,2489.7320013130034,135307947
2021-05-20,2509.133056640625,2541.467139878733,2470.3319136127598,2483.265685846366,164832677
2021-05-21,2515.599365234375,2554.400502033171,2496.19888367144,2534.99984679731,121124632
2021-05-24,2612.602294921875,2625.5360668028907,2528.533472387071,2567.3344406842193,147190132
2021-05-25,2625.5361328125,2677.2707006183928,2612.6023606063113,2632.0028452426404,168676803
2021-05-27,2554.400634765625,2709.6046690067847,2554.400634765625,2677.270415606448,622692705
2021-05-28,2632.00244140625,2696.6707714960667,2599.668363197805,2612.6019597465975,274099434
2021-05-31,2754.872314453125,2767.805910646545,2657.869735147248,2670.80350501359,326538660
2021-06-02,2754.872314453125,2832.474412632411,2735.471833326534,2813.0737578328976,312257333
2021-06-03,2819.541015625,2819.541015625,2729.0053092797616,2761.339564548609,173444725
2021-06-04,2806.606689453125,2838.940762658869,2774.272442574481,2832.4740522214606,138144236
2021-06-07,2748.405517578125,2813.0738479630245,2722.5381506895797,2806.607136495584,152755788
2021-06-08,2716.071044921875,2767.805597515576,2709.6041607203238,2767.805597515576,108888570
2021-06-09,2729.0048828125,2761.3391330284066,2651.402786498074,2651.402786498074,107433795
2021-06-10,2780.739501953125,2793.6730973160393,2754.8721375543855,2767.8057329173,106984877
2021-06-11,2767.806396484375,2813.0742516166724,2767.806396484375,2813.0742516166724,57809408
2021-06-14,2813.073974609375,2813.073974609375,2767.8061239346657,2800.1403774192877,133363443
2021-06-15,2735.471923828125,2813.073850901906,2722.538153533876,2813.073850901906,200713646
2021-06-16,2593.201416015625,2696.6707069480876,2593.201416015625,2683.7371107088757,481002668
2021-06-17,2606.13525390625,2632.0026224561234,2541.4669193680356,2573.8011734736124,336253477
2021-06-18,2528.533203125,2625.5357872110694,2528.533203125,2625.5357872110694,325605954
2021-06-21,2547.933349609375,2567.33382913669,2496.198621754597,2509.1323905547456,159544775
2021-06-22,2612.602294921875,2632.0027790704494,2535.0001846546297,2547.9339565356454,132832794
2021-06-23,2547.933349609375,2632.002152118708,2547.933349609375,2619.0685569914676,178751767
2021-06-24,2580.267822265625,2593.2015930607845,2560.8673397458206,2586.734707663205,55421157
2021-06-25,2580.267822265625,2612.602075580589,2580.267822265625,2606.1351901830094,83150216
2021-06-28,2541.467041015625,2580.2680088611783,2541.467041015625,2573.801296668884,155357663
2021-06-29,2522.06591796875,2528.532802195199,2496.1985547358563,2496.1985547358563,133952393
2021-06-30,2547.933349609375,2567.33382913669,2515.5991012819118,2522.065985681986,124133954
2021-07-01,2547.933349609375,2567.33382913669,2528.53287008206,2547.933349609375,105240907
2021-07-02,2580.267822265625,2606.1351901830094,2567.3342251434005,2586.734707663205,93832940
2021-07-05,2522.06591796875,2560.8668759816387,2509.132323188755,2541.4663969751946,93466744
2021-07-06,2515.599365234375,2554.400502033171,2515.599365234375,2554.400502033171,60849751
2021-07-07,2470.33154296875,2547.93364370825,2463.864657822226,2534.9998734152027,163599005
2021-07-08,2502.665771484375,2522.0662530685063,2470.331519728872,2515.5993679828202,162349164
2021-07-09,2457.39794921875,2502.6657979514302,2444.4641789105967,2496.198912797354,140611578
2021-07-12,2431.5302734375,2470.3312320878467,2425.063389104807,2457.3976370953665,131702194
2021-07-13,2444.46435546875,2457.3981267110807,2431.53075789936,2457.3981267110807,175683484
2021-07-14,2399.1962890625,2457.397907105923,2392.729577692173,2444.464137019418,115704508
2021-07-15,2463.8642578125,2483.2649101023644,2412.129706058228,2425.0633005785708,139855425
2021-07-16,2483.265625,2496.1992232437465,2463.8649671249564,2489.7323372853984,108336691
2021-07-19,2444.46435546875,2489.7322074710255,2444.46435546875,2489.7322074710255,69326497
2021-07-21,2470.33154296875,2509.1326801749638,2463.864657822226,2489.7320247353928,111008747
2021-07-22,2522.06591796875,2528.532802195199,2483.264959955861,2502.6654389623054,93842180
2021-07-23,2502.665771484375,2554.4005048240087,2476.798404814558,2547.933619738323,95960267
2021-07-26,2476.79833984375,2522.0661869102423,2470.331454927702,2522.0661869102423,90198037
2021-07-27,2457.39794921875,2496.198912797354,2437.997467429448,2496.198912797354,99741692
2021-07-28,2412.130126953125,2463.8646877346105,2405.6632417280907,2457.397976182506,77777283
2021-07-29,2437.997314453125,2483.265160345397,2425.0635449565234,2431.530429704824,102817895
2021-07-30,2399.1962890625,2476.798388562756,2399.1962890625,2476.798388562756,113633172
2021-08-02,2418.5966796875,2437.997334088655,2392.7294878317975,2437.997334088655,105807637
2021-08-03,2425.06396484375,2444.4644487748283,2405.6634809126717,2418.5970789757416,87862477
2021-08-04,2489.73193359375,2489.73193359375,2437.9973753341924,2450.9309714808514,91847406
